major_code,major_name,major_raw
02,机电设备技术,02 机电设备技术
02,森林生态旅游与康养,02 森林生态旅游与康养
02,植物保护,02 植物保护
02,模具设计与制造,02 模具设计与制造
02,民航空中安全保卫,02 民航空中安全保卫
02,氢能技术应用,02 氢能技术应用
02,水利水电工程技术,02 水利水电工程技术
02,水利水电建筑工程,02 水利水电建筑工程
02,水文与工程地质,02 水文与工程地质
02,汽车检测与维修技术,02 汽车检测与维修技术
02,汽车电子技术,02 汽车电子技术
02,油气储运技术,02 油气储运技术
02,油气地质勘探技术,02 油气地质勘探技术
02,法律事务(书记员方向),02 法律事务(书记员方向)
02,测绘工程技术,02 测绘工程技术
02,消防救援技术,02 消防救援技术
02,物联网应用技术,02 物联网应用技术
02,环境监测技术,02 环境监测技术
02,环境管理与评价,02 环境管理与评价
02,现代农业技术,02 现代农业技术
02,现代农业经济管理,02 现代农业经济管理
02,现代造纸技术,02 现代造纸技术
02,电力系统继电保护技术,02 电力系统继电保护技术
02,电力系统自动化技术,02 电力系统自动化技术
02,电子商务,02 电子商务
02,电梯工程技术,02 电梯工程技术
02,电气自动化技术,02 电气自动化技术
02,畜牧兽医,02 畜牧兽医
02,畜禽智能化养殖,02 畜禽智能化养殖
02,石油化工技术,02 石油化工技术
02,空中乘务,02 空中乘务
02,精细化工技术,02 精细化工技术
02,统计与会计核算,02 统计与会计核算
02,网络新闻与传播,02 网络新闻与传播
02,网络营销与直播电商,02 网络营销与直播电商
02,航海技术,02 航海技术
02,航空发动机维修技术,02 航空发动机维修技术
02,航空复合材料成型与加工技术,02 航空复合材料成型与加工技术
02,船舶动力工程技术,02 船舶动力工程技术
02,船舶工程技术,02 船舶工程技术
02,茶叶生产与加工技术,02 茶叶生产与加工技术
02,茶艺与茶文化,02 茶艺与茶文化
02,药品经营与管理,02 药品经营与管理
02,药品质量与安全,02 药品质量与安全
02,药学,02 药学
02,药物制剂技术,02 药物制剂技术
02,融媒体技术与运营,02 融媒体技术与运营
02,行政执行,02 行政执行
02,西式烹饪工艺,02 西式烹饪工艺
02,计算机应用技术,02 计算机应用技术
02,计算机应用技术(人工智能),02 计算机应用技术(人工智能)
02,计算机网络技术,02 计算机网络技术
02,财富管理,02 财富管理
02,轮机工程技术,02 轮机工程技术
02,软件技术,02 软件技术
02,输配电工程技术,02 输配电工程技术
02,运动健康指导,02 运动健康指导
02,道路与桥梁工程技术,02 道路与桥梁工程技术
02,道路养护与管理,02 道路养护与管理
02,金融服务与管理,02 金融服务与管理
02,金融科技,02 金融科技
02,金融科技应用(人工智能方向),02 金融科技应用(人工智能方向)
02,针灸推拿,02 针灸推拿
02,钻探工程技术,02 钻探工程技术
02,铁道交通运营管理(铁路行车),02 铁道交通运营管理(铁路行车)
02,铁道信号自动控制,02 铁道信号自动控制
02,铁道养路机械应用技术,02 铁道养路机械应用技术
02,铁道工程技术,02 铁道工程技术
02,铁道车辆技术,02 铁道车辆技术
02,铁道通信与信息化技术,02 铁道通信与信息化技术
02,集成电路技术(高职3+2贯通培养，衔接山东工商学院集成电路设计与集成,02 集成电路技术(高职3+2贯通培养，衔接山东工商学院集成电路设计与集成
02,风景园林设计,02 风景园林设计
02,风景园林设计(中外合作办学),02 风景园林设计(中外合作办学)
02,飞机电子设备维修,02 飞机电子设备维修
02,飞机结构修理(中外合作办学),02 飞机结构修理(中外合作办学)
02,食品检验检测技术,02 食品检验检测技术
02,食品营养与健康,02 食品营养与健康
02,食品质量与安全,02 食品质量与安全
02,高速铁路施工与维护,02 高速铁路施工与维护
02,中医学,02中医学
02,中医学(5+3一体化),02中医学(5+3一体化)
02,中医学(5+3一体化，专业硕士儿科学),02中医学(5+3一体化，专业硕士儿科学)
02,中医学(5+3一体化，中医拔尖创新人才培养模式改革),02中医学(5+3一体化，中医拔尖创新人才培养模式改革)
02,中医学(5+3一体化，中西医结合方向),02中医学(5+3一体化，中西医结合方向)
02,中医学(5+3一体化，儿科方向),02中医学(5+3一体化，儿科方向)
02,中医学(5+3一体化，卓越中医班),02中医学(5+3一体化，卓越中医班)
02,中医学(5+3一体化，拔尖创新人才培养模式改革),02中医学(5+3一体化，拔尖创新人才培养模式改革)
02,中医学(5+3一体化，针推方向),02中医学(5+3一体化，针推方向)
02,中医康复技术,02中医康复技术
02,中国共产党历史,02中国共产党历史
02,中草药栽培与加工技术,02中草药栽培与加工技术
02,中药学,02中药学
02,中西医临床医学(华佗班),02中西医临床医学(华佗班)
02,临床医学,02临床医学
02,临床医学(5+3一体化),02临床医学(5+3一体化)
02,临床医学(5+3一体化儿科学),02临床医学(5+3一体化儿科学)
02,临床医学(5+3一体化，儿科医学),02临床医学(5+3一体化，儿科医学)
02,临床医学(5+3一体化，儿科学),02临床医学(5+3一体化，儿科学)
02,临床医学(5+3一体化，硕士段培养方向儿科学),02临床医学(5+3一体化，硕士段培养方向儿科学)
02,临床医学(“5+3一体化”儿科学),02临床医学(“5+3一体化”儿科学)
02,临床医学(临床医师),02临床医学(临床医师)
02,临床医学(全科医学),02临床医学(全科医学)
02,临床医学(全科医学方向),02临床医学(全科医学方向)
02,临床医学(八年制本博连读),02临床医学(八年制本博连读)
02,临床医学(本博连读),02临床医学(本博连读)
02,临床医学(本硕博连读),02临床医学(本硕博连读)
02,交通工程,02交通工程
02,交通运输,02交通运输
02,人力资源管理,02人力资源管理
02,人工智能,02人工智能
02,人文科学试验班,02人文科学试验班
02,会展经济与管理,02会展经济与管理
02,会计信息管理,02会计信息管理
02,会计学,02会计学
02,会计学(数智会计),02会计学(数智会计)
02,会计学(注册会计师),02会计学(注册会计师)
02,供用电技术,02供用电技术
02,信息与计算科学,02信息与计算科学
02,信息安全,02信息安全
02,信息管理与信息系统,02信息管理与信息系统
02,健康管理,02健康管理
02,儿科学,02儿科学
02,儿科学(湛江校区),02儿科学(湛江校区)
02,光伏工程技术,02光伏工程技术
02,光伏工程技术(光伏发电),02光伏工程技术(光伏发电)
02,公共事业管理,02公共事业管理
02,公共管理类,02公共管理类
02,兵器类,02兵器类
02,养老服务管理,02养老服务管理
02,农学,02农学
02,农学(功能农业方向),02农学(功能农业方向)
02,农学(拔尖人才培养班),02农学(拔尖人才培养班)
02,农学(本硕博班),02农学(本硕博班)
02,冶金工程,02冶金工程
02,分布式发电与智能微电网技术,02分布式发电与智能微电网技术
02,分析检验技术,02分析检验技术
02,刑事执行,02刑事执行
02,制药工程,02制药工程
02,动漫制作技术,02动漫制作技术
02,动物医学,02动物医学
02,助产,02助产
02,化学(基础拔尖),02化学(基础拔尖)
02,化学工程与工艺,02化学工程与工艺
02,化学工程与工艺(辅修英语专业),02化学工程与工艺(辅修英语专业)
02,化学工程与工艺(辅修英语专业双学位),02化学工程与工艺(辅修英语专业双学位)
02,医学影像学,02医学影像学
02,医学影像技术,02医学影像技术
02,卫生信息管理,02卫生信息管理
02,历史学,02历史学
02,历史学(师范类),02历史学(师范类)
02,发电厂及电力系统,02发电厂及电力系统
02,口腔医学,02口腔医学
02,口腔医学(阶平班),02口腔医学(阶平班)
02,口腔医学技术,02口腔医学技术
02,哲学,02哲学
02,商务日语(进出口贸易实务),02商务日语(进出口贸易实务)
02,商务英语,02商务英语
02,园林技术,02园林技术
02,园艺(含创新实验班),02园艺(含创新实验班)
02,园艺技术,02园艺技术
02,国土资源调查与管理,02国土资源调查与管理
02,国民经济管理(中外合作办学),02国民经济管理(中外合作办学)
02,国民经济管理(中外合作办学)(统计与数据治理方向),02国民经济管理(中外合作办学)(统计与数据治理方向)
02,国际事务与国际关系,02国际事务与国际关系
02,国际商务,02国际商务
02,国际政治,02国际政治
02,国际经济与贸易,02国际经济与贸易
02,国际经济与贸易(上合实验班),02国际经济与贸易(上合实验班)
02,国际经济与贸易(数字贸易),02国际经济与贸易(数字贸易)
02,国际邮轮乘务管理,02国际邮轮乘务管理
02,国际金融,02国际金融
02,国际金融(中外合作办学),02国际金融(中外合作办学)
02,土木工程,02土木工程
02,土木工程(智慧建维),02土木工程(智慧建维)
02,地球物理学(双学士学位),02地球物理学(双学士学位)
02,地理科学(师范类),02地理科学(师范类)
02,地质学,02地质学
02,地质学(燕山书院创新班),02地质学(燕山书院创新班)
02,地质学(理科基地班),02地质学(理科基地班)
02,地质学类,02地质学类
02,地质工程,02地质工程
02,地质类,02地质类
02,城乡规划,02城乡规划
02,城市地下空间工程,02城市地下空间工程
02,城市轨道交通运营管理,02城市轨道交通运营管理
02,城市轨道车辆应用技术,02城市轨道车辆应用技术
02,基础医学(其震班),02基础医学(其震班)
02,外国语言文学类,02外国语言文学类
02,大数据与会计,02大数据与会计
02,大数据与会计(校企合作，与新道科技股份有限公司合作),02大数据与会计(校企合作，与新道科技股份有限公司合作)
02,大数据与会计(银行业务方向),02大数据与会计(银行业务方向)
02,大数据与审计,02大数据与审计
02,大数据与财务管理,02大数据与财务管理
02,大数据技术,02大数据技术
02,大数据管理与应用,02大数据管理与应用
02,大气科学类,02大气科学类
02,婴幼儿托育服务与管理,02婴幼儿托育服务与管理
02,孤独症儿童教育(师范类),02孤独症儿童教育(师范类)
02,学前教育,02学前教育
02,学前教育(师范类),02学前教育(师范类)
02,学前教育(幼儿园订单班),02学前教育(幼儿园订单班)
02,安全工程,02安全工程
02,安全技术与管理,02安全技术与管理
02,安全科学与工程类,02安全科学与工程类
02,安全防范技术(集成技术与产品制造),02安全防范技术(集成技术与产品制造)
02,宠物医疗技术,02宠物医疗技术
02,审计学,02审计学
02,小学教育(师范类),02小学教育(师范类)
02,小学教育(师范类，数学与科学方向),02小学教育(师范类，数学与科学方向)
02,小学数学教育(师范类),02小学数学教育(师范类)
02,工业工程,02工业工程
02,工业机器人技术,02工业机器人技术
02,工业设计,02工业设计
02,工会学,02工会学
02,工商企业管理,02工商企业管理
02,工商管理,02工商管理
02,工商管理类,02工商管理类
02,工科试验班(卓越计划班),02工科试验班(卓越计划班)
02,工科试验班(宏德书院),02工科试验班(宏德书院)
